naive time (ms),naive (bytes),iterator time (ms),iterator (bytes),typing time (ms),typing (bytes)
157546,362075712,,,,
157546,362108480,,,,
157546,362075712,,,,
157547,362042944,,,,
157547,362075712,,,,
157547,362108480,,,,
157547,362141248,,,,
157547,362108480,,,,
157547,362075712,,,,
157547,362042944,,,,
157547,362010176,,,,
157547,362042944,,,,
157547,362075712,,,,
157547,362042944,,,,
157547,362010176,,,,
157547,362042944,,,,
157547,362075712,,,,
157547,362108480,,,,
157547,362141248,,,,
157547,362108480,,,,
157547,362141248,,,,
157547,362174016,,,,
157547,362141248,,,,
157547,362108480,,,,
157547,362141248,,,,
157547,362174016,,,,
157547,362141248,,,,
157547,362108480,,,,
157547,362141248,,,,
157547,362174016,,,,
157547,362206784,,,,
157547,362174016,,,,
157547,362141248,,,,
157548,362108480,,,,
157548,362075712,,,,
157548,362108480,,,,
157548,362141248,,,,
157548,362108480,,,,
157548,362075712,,,,
157548,362042944,,,,
157548,362010176,,,,
157548,362042944,,,,
157548,362075712,,,,
157548,362108480,,,,
157548,362141248,,,,
157548,362108480,,,,
157549,362075712,,,,
157549,362042944,,,,
157549,362010176,,,,
157549,361993792,,,,
157549,361977408,,,,
157549,361961024,,,,
157549,361944640,,,,
157549,361928256,,,,
157549,361911872,,,,
157549,361895488,,,,
157549,361879104,,,,
157549,361846336,,,,
157549,361813568,,,,
157549,361797184,,,,
157549,361780800,,,,
157549,361764416,,,,
157549,361748032,,,,
157549,361731648,,,,
157549,361715264,,,,
157550,361698880,,,,
157550,361682496,,,,
157550,361715264,,,,
157550,361748032,,,,
157550,361780800,,,,
157550,361813568,,,,
157550,361846336,,,,
157550,361879104,,,,
157550,361846336,,,,
157550,361813568,,,,
157550,361780800,,,,
157550,361748032,,,,
157550,361715264,,,,
157550,361682496,,,,
157550,360633920,,,,
157550,359585344,,,,
157550,358536768,,,,
157551,357488192,,,,
157551,357455424,,,,
157551,357422656,,,,
157551,356374080,,,,
157552,356341312,,,,
157552,355292736,,,,
157552,354244160,,,,
157552,354211392,,,,
157552,354178624,,,,
157552,354211392,,,,
157552,354244160,,,,
157552,354276928,,,,
157552,354309696,,,,
157552,354342464,,,,
157552,354375232,,,,
157552,354408000,,,,
157553,354440768,,,,
157553,354473536,,,,
157553,354506304,,,,
157553,354539072,,,,
157553,354506304,,,,
157553,354473536,,,,
157553,354440768,,,,
157553,354408000,,,,
157553,354440768,,,,
157553,354440768,,,,
157553,354473536,,,,
157553,354506304,,,,
157553,354539072,,,,
157553,354506304,,,,
157553,354473536,,,,
157553,354506304,,,,
157553,354539072,,,,
157553,354571840,,,,
157553,354604608,,,,
157553,354637376,,,,
157553,354670144,,,,
157553,354702912,,,,
157553,354735680,,,,
157553,354768448,,,,
157553,354801216,,,,
157553,354768448,,,,
157553,354735680,,,,
157553,354702912,,,,
157553,354670144,,,,
157553,354702912,,,,
157553,354735680,,,,
157553,354768448,,,,
157553,354801216,,,,
157553,354768448,,,,
157553,354735680,,,,
157553,354702912,,,,
157554,354670144,,,,
157554,354637376,,,,
157554,354604608,,,,
157554,354571840,,,,
157554,354539072,,,,
157554,354506304,,,,
157554,354539072,,,,
157554,354571840,,,,
157554,354604608,,,,
157554,354637376,,,,
157554,354670144,,,,
157554,354702912,,,,
157554,354670144,,,,
157554,354702912,,,,
157554,354735680,,,,
157554,354702912,,,,
157554,354670144,,,,
157554,354702912,,,,
157554,354735680,,,,
157554,354702912,,,,
157554,354670144,,,,
157554,354702912,,,,
157554,354735680,,,,
157554,354768448,,,,
157554,354735680,,,,
157554,354702912,,,,
157555,354670144,,,,
157555,354637376,,,,
157555,354670144,,,,
157555,354702912,,,,
157555,354735680,,,,
157555,354768448,,,,
157555,354735680,,,,
157556,354702912,,,,
157556,354670144,,,,
157556,354637376,,,,
157556,354604608,,,,
157556,354571840,,,,
157556,354539072,,,,
157556,354506304,,,,
157556,354473536,,,,
157556,354440768,,,,
157556,354408000,,,,
157556,354375232,,,,
157556,354342464,,,,
157556,354309696,,,,
157556,354276928,,,,
157556,354244160,,,,
157556,354211392,,,,
157556,354178624,,,,
157556,354211392,,,,
157561,354244160,,,,
157561,354276928,,,,
157561,354309696,,,,
157561,354342464,,,,
157561,354375232,,,,
157561,354408000,,,,
157561,354440768,,,,
157567,354408000,,,,
157567,354375232,,,,
157567,354408000,,,,
157567,354440768,,,,
157567,354473536,,,,
157567,354506304,,,,
157567,354473536,,,,
157567,354440768,,,,
157567,354408000,,,,
157567,354375232,,,,
157567,354342464,,,,
157567,354309696,,,,
157567,354276928,,,,
157567,354244160,,,,
157567,354211392,,,,
157567,354178624,,,,
157567,354211392,,,,
157567,354244160,,,,
157567,355292736,,,,
157568,356341312,,,,
157568,356374080,,,,
157568,356406848,,,,
157568,356439616,,,,
157568,356472384,,,,
157568,356505152,,,,
157568,356472384,,,,
157568,356439616,,,,
157568,356406848,,,,
157568,356374080,,,,
157569,357422656,,,,
157569,358471232,,,,
157569,359519808,,,,
157570,360568384,,,,
157570,361616960,,,,
157571,362665536,,,,
157571,361616960,,,,
157571,360568384,,,,
157571,359519808,,,,
157572,358471232,,,,
157572,357422656,,,,
157573,356374080,,,,
157573,357422656,,,,
157573,357455424,,,,
157573,357488192,,,,
157574,358536768,,,,
157574,359585344,,,,
157575,360633920,,,,
157575,361682496,,,,
157575,360633920,,,,
157575,359585344,,,,
157576,360633920,,,,
157576,361682496,,,,
157577,362731072,,,,
157577,363779648,,,,
157577,362731072,,,,
157578,361682496,,,,
157578,362206784,,,,
157578,362731072,,,,
157579,363255360,,,,
157579,363779648,,,,
157579,364303936,,,,
157579,364828224,,,,
157580,365352512,,,,
157580,365876800,,,,
157580,366401088,,,,
157580,366925376,,,,
157580,367449664,,,,
157580,367973952,,,,
157580,367449664,,,,
157581,367973952,,,,
157581,368498240,,,,
157581,367973952,,,,
157581,367449664,,,,
157581,367973952,,,,
157582,368498240,,,,
157582,367973952,,,,
157582,367449664,,,,
157582,367973952,,,,
157582,368498240,,,,
157582,369022528,,,,
157582,368498240,,,,
157582,367973952,,,,
157583,367449664,,,,
157583,366925376,,,,
157584,367449664,,,,
157584,367973952,,,,
157584,367449664,,,,
157584,366925376,,,,
157584,367449664,,,,
157584,367973952,,,,
157585,368498240,,,,
157585,369022528,,,,
157585,368498240,,,,
157585,369022528,,,,
157585,369546816,,,,
157585,369022528,,,,
157585,368498240,,,,
157586,369022528,,,,
157586,369546816,,,,
157586,369022528,,,,
157586,368498240,,,,
157586,369022528,,,,
157587,369546816,,,,
157587,370071104,,,,
157587,369546816,,,,
157587,369022528,,,,
157588,368498240,,,,
157588,367973952,,,,
157588,368498240,,,,
157588,369022528,,,,
157588,368498240,,,,
157589,367973952,,,,
157589,367449664,,,,
157589,366925376,,,,
157589,367449664,,,,
157589,367973952,,,,
157589,368498240,,,,
157589,369022528,,,,
157589,368498240,,,,
157589,367973952,,,,
157589,367449664,,,,
157589,366925376,,,,
157589,366663232,,,,
157589,366401088,,,,
157589,366138944,,,,
157589,365876800,,,,
157589,365614656,,,,
157589,365352512,,,,
157589,365090368,,,,
157589,364828224,,,,
157589,364303936,,,,
157589,363779648,,,,
157590,364041792,,,,
157590,364303936,,,,
157590,364566080,,,,
157590,364828224,,,,
157590,364566080,,,,
157590,364828224,,,,
157590,365090368,,,,
157590,364828224,,,,
157590,364566080,,,,
157590,364828224,,,,
157590,365090368,,,,
157590,364828224,,,,
157590,364566080,,,,
157590,364828224,,,,
157590,365090368,,,,
157590,365352512,,,,
157590,365090368,,,,
157590,364828224,,,,
157600,364566080,,,,
157600,364303936,,,,
157600,364566080,,,,
157600,364828224,,,,
157600,364566080,,,,
157600,364303936,,,,
157600,364566080,,,,
157600,364828224,,,,
157600,365090368,,,,
157601,365352512,,,,
157601,365090368,,,,
157601,365352512,,,,
157601,365614656,,,,
157601,365352512,,,,
157601,365090368,,,,
157601,365352512,,,,
157601,365614656,,,,
157601,365352512,,,,
157601,365090368,,,,
157601,365352512,,,,
157601,365614656,,,,
157601,365876800,,,,
157601,365614656,,,,
157601,365352512,,,,
157602,365090368,,,,
157602,364828224,,,,
157602,365090368,,,,
157602,365352512,,,,
157602,365090368,,,,
157602,364828224,,,,
157602,364566080,,,,
157602,364303936,,,,
157602,364566080,,,,
157602,364828224,,,,
157602,365090368,,,,
157603,365352512,,,,
157603,365090368,,,,
157603,364828224,,,,
157603,364566080,,,,
157603,364303936,,,,
157603,364172864,,,,
157603,364041792,,,,
157603,363910720,,,,
157603,363779648,,,,
157603,363648576,,,,
157603,363517504,,,,
157603,363386432,,,,
157603,363255360,,,,
157603,362993216,,,,
157603,362731072,,,,
157603,362862144,,,,
157603,362993216,,,,
157603,363124288,,,,
157604,363255360,,,,
157604,363124288,,,,
157604,363255360,,,,
157604,363386432,,,,
157604,363255360,,,,
157604,363124288,,,,
157604,363255360,,,,
157604,363386432,,,,
157604,363255360,,,,
157604,363124288,,,,
157604,363255360,,,,
157604,363386432,,,,
157604,363517504,,,,
157604,363386432,,,,
157604,363255360,,,,
157605,363124288,,,,
157605,362993216,,,,
157605,363124288,,,,
157605,363255360,,,,
157605,363124288,,,,
157606,362993216,,,,
157606,363124288,,,,
157606,363255360,,,,
157606,363386432,,,,
157606,363517504,,,,
157606,363386432,,,,
157606,363517504,,,,
157606,363648576,,,,
157606,363517504,,,,
157606,363386432,,,,
157606,363517504,,,,
157606,363648576,,,,
157606,363517504,,,,
157606,363386432,,,,
157606,363517504,,,,
157606,363648576,,,,
157606,363779648,,,,
157606,363648576,,,,
157606,363517504,,,,
157607,363386432,,,,
157607,363255360,,,,
157607,363386432,,,,
157607,363517504,,,,
157607,363386432,,,,
157607,363255360,,,,
157607,363124288,,,,
157607,362993216,,,,
157607,363124288,,,,
157607,363255360,,,,
157607,363386432,,,,
157607,363517504,,,,
157607,363386432,,,,
157607,363255360,,,,
157607,363124288,,,,
157607,362993216,,,,
157607,362927680,,,,
157607,362862144,,,,
157607,362796608,,,,
157607,362731072,,,,
157607,362665536,,,,
157607,362600000,,,,
157607,362534464,,,,
157607,362468928,,,,
157607,362337856,,,,
157607,362206784,,,,
157607,362272320,,,,
157607,362337856,,,,
157607,362403392,,,,
157607,362468928,,,,
157607,362403392,,,,
157607,362468928,,,,
157607,362534464,,,,
157607,362468928,,,,
157607,362403392,,,,
157607,362468928,,,,
157607,362534464,,,,
157607,362468928,,,,
157608,362403392,,,,
157608,362468928,,,,
157608,362534464,,,,
157608,362600000,,,,
157608,362534464,,,,
157608,362468928,,,,
157608,362403392,,,,
157608,362337856,,,,
157608,362403392,,,,
157608,362468928,,,,
157608,362403392,,,,
157608,362337856,,,,
157608,362403392,,,,
157608,362468928,,,,
157608,362534464,,,,
157608,362600000,,,,
157608,362534464,,,,
157609,362600000,,,,
157609,362665536,,,,
157609,362600000,,,,
157609,362534464,,,,
157609,362600000,,,,
157610,362665536,,,,
157610,362600000,,,,
157610,362534464,,,,
157610,362600000,,,,
157610,362665536,,,,
157611,362731072,,,,
157611,362665536,,,,
157611,362600000,,,,
157611,362534464,,,,
157611,362468928,,,,
157611,362534464,,,,
157611,362600000,,,,
157611,362534464,,,,
157611,362468928,,,,
157611,362403392,,,,
157611,362337856,,,,
157611,362403392,,,,
157611,362468928,,,,
157611,362534464,,,,
157611,362600000,,,,
157611,362534464,,,,
157611,362468928,,,,
157611,362403392,,,,
157611,362337856,,,,
157611,362305088,,,,
157611,362272320,,,,
157611,362239552,,,,
157611,362206784,,,,
157611,362174016,,,,
157611,362141248,,,,
157611,362108480,,,,
157611,362075712,,,,
157611,362010176,,,,
157611,361944640,,,,
157611,361977408,,,,
157611,362010176,,,,
157611,362042944,,,,
157611,362075712,,,,
157611,362042944,,,,
157612,362075712,,,,
157612,362108480,,,,
157612,362075712,,,,
157612,362042944,,,,
157612,362075712,,,,
157612,362108480,,,,
157612,362075712,,,,
157612,362042944,,,,
157612,362075712,,,,
157612,362108480,,,,
157612,362141248,,,,
157612,362108480,,,,
157612,362075712,,,,
157613,362042944,,,,
157613,362010176,,,,
157613,362042944,,,,
157613,362075712,,,,
157613,362042944,,,,
157613,362010176,,,,
157613,362042944,,,,
157613,362075712,,,,
157613,362108480,,,,
157613,362141248,,,,
157613,362108480,,,,
157613,362141248,,,,
157613,362174016,,,,
157613,362141248,,,,
157613,362108480,,,,
157613,362141248,,,,
157613,362174016,,,,
157613,362141248,,,,
157613,362108480,,,,
157613,362141248,,,,
157613,362174016,,,,
157613,362206784,,,,
157613,362174016,,,,
157613,362141248,,,,
157614,362108480,,,,
157614,362075712,,,,
157614,362108480,,,,
157614,362141248,,,,
157614,362108480,,,,
157614,362075712,,,,
157614,362042944,,,,
157614,362010176,,,,
157614,362042944,,,,
157614,362075712,,,,
157614,362108480,,,,
157614,362141248,,,,
157614,362108480,,,,
157614,362075712,,,,
157614,362042944,,,,
157614,362010176,,,,
157614,361993792,,,,
157614,361977408,,,,
157614,361961024,,,,
157614,361944640,,,,
157614,361928256,,,,
157614,361911872,,,,
157614,361895488,,,,
157614,361879104,,,,
157614,361846336,,,,
157614,361813568,,,,
157614,361797184,,,,
157614,361780800,,,,
157614,361764416,,,,
157614,361748032,,,,
157614,361731648,,,,
157614,361715264,,,,
157615,361698880,,,,
157615,361682496,,,,
157615,361715264,,,,
157615,361748032,,,,
157615,361780800,,,,
157615,361813568,,,,
157615,361846336,,,,
157615,361879104,,,,
157615,361846336,,,,
157615,361813568,,,,
157615,361780800,,,,
157615,361748032,,,,
157615,361715264,,,,
157615,361682496,,,,
157615,360633920,,,,
157616,359585344,,,,
157616,358536768,,,,
157616,357488192,,,,
157616,357455424,,,,
157616,357422656,,,,
157616,356374080,,,,
157617,356341312,,,,
157617,355292736,,,,
157617,354244160,,,,
157618,354211392,,,,
157618,354178624,,,,
157618,354211392,,,,
157618,354244160,,,,
157618,354276928,,,,
157618,354309696,,,,
157618,354342464,,,,
157618,354375232,,,,
157618,354408000,,,,
157618,354440768,,,,
157618,354473536,,,,
157618,354506304,,,,
157618,354539072,,,,
157618,354506304,,,,
157619,354473536,,,,
157619,354440768,,,,
157619,354408000,,,,
157619,354440768,,,,
157619,354440768,,,,
157619,354473536,,,,
157619,354506304,,,,
157619,354539072,,,,
157619,354506304,,,,
157619,354473536,,,,
157619,354506304,,,,
157619,354539072,,,,
157619,354571840,,,,
157619,354604608,,,,
157619,354637376,,,,
157619,354670144,,,,
157619,354702912,,,,
157619,354735680,,,,
157619,354768448,,,,
157619,354801216,,,,
157619,354768448,,,,
157619,354735680,,,,
157619,354702912,,,,
157619,354670144,,,,
157619,354702912,,,,
157619,354735680,,,,
157619,354768448,,,,
157619,354801216,,,,
157619,354768448,,,,
157619,354735680,,,,
157619,354702912,,,,
157619,354670144,,,,
157619,354637376,,,,
157619,354604608,,,,
157619,354571840,,,,
157619,354539072,,,,
157619,354506304,,,,
157619,354539072,,,,
157620,354571840,,,,
157620,354604608,,,,
157620,354637376,,,,
157620,354670144,,,,
157620,354702912,,,,
157620,354670144,,,,
157620,354702912,,,,
157620,354735680,,,,
157620,354702912,,,,
157620,354670144,,,,
157620,354702912,,,,
157620,354735680,,,,
157620,354702912,,,,
157620,354670144,,,,
157620,354702912,,,,
157620,354735680,,,,
157620,354768448,,,,
157620,354735680,,,,
157620,354702912,,,,
157621,354670144,,,,
157621,354637376,,,,
157621,354670144,,,,
157621,354702912,,,,
157621,354735680,,,,
157621,354768448,,,,
157621,354735680,,,,
157621,354702912,,,,
157621,354670144,,,,
157621,354637376,,,,
157621,354604608,,,,
157621,354571840,,,,
157621,354539072,,,,
157621,354506304,,,,
157621,354473536,,,,
157621,354440768,,,,
157621,354408000,,,,
157621,354375232,,,,
157621,354342464,,,,
157621,354309696,,,,
157621,354276928,,,,
157621,354244160,,,,
157621,354211392,,,,
157621,354178624,,,,
157621,354211392,,,,
157630,354244160,,,,
157630,354276928,,,,
157630,354309696,,,,
157630,354342464,,,,
157630,354375232,,,,
157630,354408000,,,,
157630,354440768,,,,
157632,354408000,,,,
157632,354375232,,,,
157632,354408000,,,,
157632,354440768,,,,
157632,354473536,,,,
157632,354506304,,,,
157632,354473536,,,,
157632,354440768,,,,
157632,354408000,,,,
157632,354375232,,,,
157632,354342464,,,,
157632,354309696,,,,
157632,354276928,,,,
157632,354244160,,,,
157632,354211392,,,,
157632,354178624,,,,
157632,354211392,,,,
157632,354244160,,,,
157633,355292736,,,,
157633,356341312,,,,
157633,356374080,,,,
157633,356406848,,,,
157634,356439616,,,,
157634,356472384,,,,
157634,356505152,,,,
157634,356472384,,,,
157634,356439616,,,,
157634,356406848,,,,
157634,356374080,,,,
157634,357422656,,,,
157635,358471232,,,,
157635,359519808,,,,
157635,360568384,,,,
157636,361616960,,,,
157636,362665536,,,,
157636,361616960,,,,
157637,360568384,,,,
157637,359519808,,,,
157637,358471232,,,,
157637,357422656,,,,
157638,356374080,,,,
157639,357422656,,,,
157639,357455424,,,,
157639,357488192,,,,
157639,358536768,,,,
157640,359585344,,,,
157640,360633920,,,,
157641,361682496,,,,
157641,360633920,,,,
